Year,Status,Rate,Bracket_Gt
1939,MFS,0.04,0
1939,MFS,0.08,4000
1939,MFS,0.09,6000
1939,MFS,0.1,8000
1939,MFS,0.11,10000
1939,MFS,0.12,12000
1939,MFS,0.13,14000
1939,MFS,0.15,16000
1939,MFS,0.17,18000
1939,MFS,0.19,20000
1939,MFS,0.21,22000
1939,MFS,0.23,26000
1939,MFS,0.25,32000
1939,MFS,0.28,38000
1939,MFS,0.31,44000
1939,MFS,0.35,50000
1939,MFS,0.39,56000
1939,MFS,0.43,62000
1939,MFS,0.47,68000
1939,MFS,0.51,74000
1939,MFS,0.55,80000
1939,MFS,0.59,90000
1939,MFS,0.62,100000
1939,MFS,0.64,150000
1939,MFS,0.66,200000
1939,MFS,0.68,250000
1939,MFS,0.7,300000
1939,MFS,0.72,400000
1939,MFS,0.74,500000
1939,MFS,0.76,750000
1939,MFS,0.77,1000000
1939,MFS,0.78,2000000
1939,MFS,0.79,5000000
1939,S,0.04,0
1939,S,0.08,4000
1939,S,0.09,6000
1939,S,0.1,8000
1939,S,0.11,10000
1939,S,0.12,12000
1939,S,0.13,14000
1939,S,0.15,16000
1939,S,0.17,18000
1939,S,0.19,20000
1939,S,0.21,22000
1939,S,0.23,26000
1939,S,0.25,32000
1939,S,0.28,38000
1939,S,0.31,44000
1939,S,0.35,50000
1939,S,0.39,56000
1939,S,0.43,62000
1939,S,0.47,68000
1939,S,0.51,74000
1939,S,0.55,80000
1939,S,0.59,90000
1939,S,0.62,100000
1939,S,0.64,150000
1939,S,0.66,200000
1939,S,0.68,250000
1939,S,0.7,300000
1939,S,0.72,400000
1939,S,0.74,500000
1939,S,0.76,750000
1939,S,0.77,1000000
1939,S,0.78,2000000
1939,S,0.79,5000000
1938,HOH,0.04,0
1938,HOH,0.08,4000
1938,HOH,0.09,6000
1938,HOH,0.1,8000
1938,HOH,0.11,10000
1938,HOH,0.12,12000
1938,HOH,0.13,14000
1938,HOH,0.15,16000
1938,HOH,0.17,18000
1938,HOH,0.19,20000
1938,HOH,0.21,22000
1938,HOH,0.23,26000
1938,HOH,0.25,32000
1938,HOH,0.28,38000
1938,HOH,0.31,44000
1938,HOH,0.35,50000
1938,HOH,0.39,56000
1938,HOH,0.43,62000
1938,HOH,0.47,68000
1938,HOH,0.51,74000
1938,HOH,0.55,80000
1938,HOH,0.59,90000
1938,HOH,0.62,100000
1938,HOH,0.64,150000
1938,HOH,0.66,200000
1938,HOH,0.68,250000
1938,HOH,0.7,300000
1938,HOH,0.72,400000
1938,HOH,0.74,500000
1938,HOH,0.76,750000
1938,HOH,0.77,1000000
1938,HOH,0.78,2000000
1938,HOH,0.79,5000000
1938,MFJ,0.04,0
1938,MFJ,0.08,4000
1938,MFJ,0.09,6000
1938,MFJ,0.1,8000
1938,MFJ,0.11,10000
1938,MFJ,0.12,12000
1938,MFJ,0.13,14000
1938,MFJ,0.15,16000
1938,MFJ,0.17,18000
1938,MFJ,0.19,20000
1938,MFJ,0.21,22000
1938,MFJ,0.23,26000
1938,MFJ,0.25,32000
1938,MFJ,0.28,38000
1938,MFJ,0.31,44000
1938,MFJ,0.35,50000
1938,MFJ,0.39,56000
1938,MFJ,0.43,62000
1938,MFJ,0.47,68000
1938,MFJ,0.51,74000
1938,MFJ,0.55,80000
1938,MFJ,0.59,90000
1938,MFJ,0.62,100000
1938,MFJ,0.64,150000
1938,MFJ,0.66,200000
1938,MFJ,0.68,250000
1938,MFJ,0.7,300000
1938,MFJ,0.72,400000
1938,MFJ,0.74,500000
1938,MFJ,0.76,750000
1938,MFJ,0.77,1000000
1938,MFJ,0.78,2000000
1938,MFJ,0.79,5000000
1938,MFS,0.04,0
1938,MFS,0.08,4000
1938,MFS,0.09,6000
1938,MFS,0.1,8000
1938,MFS,0.11,10000
1938,MFS,0.12,12000
1938,MFS,0.13,14000
1938,MFS,0.15,16000
1938,MFS,0.17,18000
1938,MFS,0.19,20000
1938,MFS,0.21,22000
1938,MFS,0.23,26000
1938,MFS,0.25,32000
1938,MFS,0.28,38000
1938,MFS,0.31,44000
1938,MFS,0.35,50000
1938,MFS,0.39,56000
1938,MFS,0.43,62000
1938,MFS,0.47,68000
1938,MFS,0.51,74000
1938,MFS,0.55,80000
1938,MFS,0.59,90000
1938,MFS,0.62,100000
1938,MFS,0.64,150000
1938,MFS,0.66,200000
1938,MFS,0.68,250000
1938,MFS,0.7,300000
1938,MFS,0.72,400000
1938,MFS,0.74,500000
1938,MFS,0.76,750000
1938,MFS,0.77,1000000
1938,MFS,0.78,2000000
1938,MFS,0.79,5000000
1938,S,0.04,0
1938,S,0.08,4000
1938,S,0.09,6000
1938,S,0.1,8000
1938,S,0.11,10000
1938,S,0.12,12000
1938,S,0.13,14000
1938,S,0.15,16000
1938,S,0.17,18000
1938,S,0.19,20000
1938,S,0.21,22000
1938,S,0.23,26000
1938,S,0.25,32000
1938,S,0.28,38000
1938,S,0.31,44000
1938,S,0.35,50000
1938,S,0.39,56000
1938,S,0.43,62000
1938,S,0.47,68000
1938,S,0.51,74000
1938,S,0.55,80000
1938,S,0.59,90000
1938,S,0.62,100000
1938,S,0.64,150000
1938,S,0.66,200000
1938,S,0.68,250000
1938,S,0.7,300000
1938,S,0.72,400000
1938,S,0.74,500000
1938,S,0.76,750000
1938,S,0.77,1000000
1938,S,0.78,2000000
1938,S,0.79,5000000
1937,HOH,0.04,0
1937,HOH,0.08,4000
1937,HOH,0.09,6000
1937,HOH,0.1,8000
1937,HOH,0.11,10000
1937,HOH,0.12,12000
1937,HOH,0.13,14000
1937,HOH,0.15,16000
1937,HOH,0.17,18000
1937,HOH,0.19,20000
1937,HOH,0.21,22000
1937,HOH,0.23,26000
1937,HOH,0.25,32000
1937,HOH,0.28,38000
1937,HOH,0.31,44000
1937,HOH,0.35,50000
1937,HOH,0.39,56000
1937,HOH,0.43,62000
1937,HOH,0.47,68000
1937,HOH,0.51,74000
1937,HOH,0.55,80000
1937,HOH,0.59,90000
1937,HOH,0.62,100000
1937,HOH,0.64,150000
1937,HOH,0.66,200000
1937,HOH,0.68,250000
1937,HOH,0.7,300000
1937,HOH,0.72,400000
1937,HOH,0.74,500000
1937,HOH,0.76,750000
1937,HOH,0.77,1000000
1937,HOH,0.78,2000000
1937,HOH,0.79,5000000
1937,MFJ,0.04,0
1937,MFJ,0.08,4000
1937,MFJ,0.09,6000
1937,MFJ,0.1,8000
1937,MFJ,0.11,10000
1937,MFJ,0.12,12000
1937,MFJ,0.13,14000
1937,MFJ,0.15,16000
1937,MFJ,0.17,18000
1937,MFJ,0.19,20000
1937,MFJ,0.21,22000
1937,MFJ,0.23,26000
1937,MFJ,0.25,32000
1937,MFJ,0.28,38000
1937,MFJ,0.31,44000
1937,MFJ,0.35,50000
1937,MFJ,0.39,56000
1937,MFJ,0.43,62000
1937,MFJ,0.47,68000
1937,MFJ,0.51,74000
1937,MFJ,0.55,80000
1937,MFJ,0.59,90000
1937,MFJ,0.62,100000
1937,MFJ,0.64,150000
1937,MFJ,0.66,200000
1937,MFJ,0.68,250000
1937,MFJ,0.7,300000
1937,MFJ,0.72,400000
1937,MFJ,0.74,500000
1937,MFJ,0.76,750000
1937,MFJ,0.77,1000000
1937,MFJ,0.78,2000000
1937,MFJ,0.79,5000000
1937,MFS,0.04,0
1937,MFS,0.08,4000
1937,MFS,0.09,6000
1937,MFS,0.1,8000
1937,MFS,0.11,10000
1937,MFS,0.12,12000
1937,MFS,0.13,14000
1937,MFS,0.15,16000
1937,MFS,0.17,18000
1937,MFS,0.19,20000
1937,MFS,0.21,22000
1937,MFS,0.23,26000
1937,MFS,0.25,32000
1937,MFS,0.28,38000
1937,MFS,0.31,44000
1937,MFS,0.35,50000
1937,MFS,0.39,56000
1937,MFS,0.43,62000
1937,MFS,0.47,68000
1937,MFS,0.51,74000
1937,MFS,0.55,80000
1937,MFS,0.59,90000
1937,MFS,0.62,100000
1937,MFS,0.64,150000
1937,MFS,0.66,200000
1937,MFS,0.68,250000
1937,MFS,0.7,300000
1937,MFS,0.72,400000
1937,MFS,0.74,500000
1937,MFS,0.76,750000
1937,MFS,0.77,1000000
1937,MFS,0.78,2000000
1937,MFS,0.79,5000000
1937,S,0.04,0
1937,S,0.08,4000
1937,S,0.09,6000
1937,S,0.1,8000
1937,S,0.11,10000
1937,S,0.12,12000
1937,S,0.13,14000
1937,S,0.15,16000
1937,S,0.17,18000
1937,S,0.19,20000
1937,S,0.21,22000
1937,S,0.23,26000
1937,S,0.25,32000
1937,S,0.28,38000
1937,S,0.31,44000
1937,S,0.35,50000
1937,S,0.39,56000
1937,S,0.43,62000
1937,S,0.47,68000
1937,S,0.51,74000
1937,S,0.55,80000
1937,S,0.59,90000
1937,S,0.62,100000
1937,S,0.64,150000
1937,S,0.66,200000
1937,S,0.68,250000
1937,S,0.7,300000
1937,S,0.72,400000
1937,S,0.74,500000
1937,S,0.76,750000
1937,S,0.77,1000000
1937,S,0.78,2000000
1937,S,0.79,5000000
1936,HOH,0.04,0
1936,HOH,0.08,4000
1936,HOH,0.09,6000
1936,HOH,0.1,8000
1936,HOH,0.11,10000
1936,HOH,0.12,12000
1936,HOH,0.13,14000
1936,HOH,0.15,16000
1936,HOH,0.17,18000
1936,HOH,0.19,20000
1936,HOH,0.21,22000
1936,HOH,0.23,26000
1936,HOH,0.25,32000
1936,HOH,0.28,38000
1936,HOH,0.31,44000
1936,HOH,0.35,50000
1936,HOH,0.39,56000
1936,HOH,0.43,62000
1936,HOH,0.47,68000
1936,HOH,0.51,74000
1936,HOH,0.55,80000
1936,HOH,0.59,90000
1936,HOH,0.62,100000
1936,HOH,0.64,150000
1936,HOH,0.66,200000
1936,HOH,0.68,250000
1936,HOH,0.7,300000
1936,HOH,0.72,400000
1936,HOH,0.74,500000
1936,HOH,0.76,750000
1936,HOH,0.77,1000000
1936,HOH,0.78,2000000
1936,HOH,0.79,5000000
1936,MFJ,0.04,0
1936,MFJ,0.08,4000
1936,MFJ,0.09,6000
1936,MFJ,0.1,8000
1936,MFJ,0.11,10000
1936,MFJ,0.12,12000
1936,MFJ,0.13,14000
1936,MFJ,0.15,16000
1936,MFJ,0.17,18000
1936,MFJ,0.19,20000
1936,MFJ,0.21,22000
1936,MFJ,0.23,26000
1936,MFJ,0.25,32000
1936,MFJ,0.28,38000
1936,MFJ,0.31,44000
1936,MFJ,0.35,50000
1936,MFJ,0.39,56000
1936,MFJ,0.43,62000
1936,MFJ,0.47,68000
1936,MFJ,0.51,74000
1936,MFJ,0.55,80000
1936,MFJ,0.59,90000
1936,MFJ,0.62,100000
1936,MFJ,0.64,150000
1936,MFJ,0.66,200000
1936,MFJ,0.68,250000
1936,MFJ,0.7,300000
1936,MFJ,0.72,400000
1936,MFJ,0.74,500000
1936,MFJ,0.76,750000
1936,MFJ,0.77,1000000
1936,MFJ,0.78,2000000
1936,MFJ,0.79,5000000
1936,MFS,0.04,0
1936,MFS,0.08,4000
1936,MFS,0.09,6000
1936,MFS,0.1,8000
1936,MFS,0.11,10000
1936,MFS,0.12,12000
1936,MFS,0.13,14000
1936,MFS,0.15,16000
1936,MFS,0.17,18000
1936,MFS,0.19,20000
1936,MFS,0.21,22000
1936,MFS,0.23,26000
1936,MFS,0.25,32000
1936,MFS,0.28,38000
1936,MFS,0.31,44000
1936,MFS,0.35,50000
1936,MFS,0.39,56000
1936,MFS,0.43,62000
1936,MFS,0.47,68000
1936,MFS,0.51,74000
1936,MFS,0.55,80000
1936,MFS,0.59,90000
1936,MFS,0.62,100000
1936,MFS,0.64,150000
1936,MFS,0.66,200000
1936,MFS,0.68,250000
1936,MFS,0.7,300000
1936,MFS,0.72,400000
1936,MFS,0.74,500000
1936,MFS,0.76,750000
1936,MFS,0.77,1000000
1936,MFS,0.78,2000000
1936,MFS,0.79,5000000
1936,S,0.04,0
1936,S,0.08,4000
1936,S,0.09,6000
1936,S,0.1,8000
1936,S,0.11,10000
1936,S,0.12,12000
1936,S,0.13,14000
1936,S,0.15,16000
1936,S,0.17,18000
1936,S,0.19,20000
1936,S,0.21,22000
1936,S,0.23,26000
1936,S,0.25,32000
1936,S,0.28,38000
1936,S,0.31,44000
1936,S,0.35,50000
1936,S,0.39,56000
1936,S,0.43,62000
1936,S,0.47,68000
1936,S,0.51,74000
1936,S,0.55,80000
1936,S,0.59,90000
1936,S,0.62,100000
1936,S,0.64,150000
1936,S,0.66,200000
1936,S,0.68,250000
1936,S,0.7,300000
1936,S,0.72,400000
1936,S,0.74,500000
1936,S,0.76,750000
1936,S,0.77,1000000
1936,S,0.78,2000000
1936,S,0.79,5000000
1935,HOH,0.04,0
1935,HOH,0.08,4000
1935,HOH,0.09,6000
1935,HOH,0.1,8000
1935,HOH,0.11,10000
1935,HOH,0.12,12000
1935,HOH,0.13,14000
1935,HOH,0.15,16000
1935,HOH,0.17,18000
1935,HOH,0.19,20000
1935,HOH,0.21,22000
1935,HOH,0.23,26000
1935,HOH,0.25,32000
1935,HOH,0.28,38000
1935,HOH,0.31,44000
1935,HOH,0.34,50000
1935,HOH,0.37,56000
1935,HOH,0.4,62000
1935,HOH,0.43,68000
1935,HOH,0.46,74000
1935,HOH,0.49,80000
1935,HOH,0.54,90000
1935,HOH,0.56,100000
1935,HOH,0.57,150000
1935,HOH,0.58,200000
1935,HOH,0.59,300000
1935,HOH,0.6,400000
1935,HOH,0.61,500000
1935,HOH,0.62,750000
1935,HOH,0.63,1000000
1935,MFJ,0.04,0
1935,MFJ,0.08,4000
1935,MFJ,0.09,6000
1935,MFJ,0.1,8000
1935,MFJ,0.11,10000
1935,MFJ,0.12,12000
1935,MFJ,0.13,14000
1935,MFJ,0.15,16000
1935,MFJ,0.17,18000
1935,MFJ,0.19,20000
1935,MFJ,0.21,22000
1935,MFJ,0.23,26000
1935,MFJ,0.25,32000
1935,MFJ,0.28,38000
1935,MFJ,0.31,44000
1935,MFJ,0.34,50000
1935,MFJ,0.37,56000
1935,MFJ,0.4,62000
1935,MFJ,0.43,68000
1935,MFJ,0.46,74000
1935,MFJ,0.49,80000
1935,MFJ,0.54,90000
1935,MFJ,0.56,100000
1935,MFJ,0.57,150000
1935,MFJ,0.58,200000
1935,MFJ,0.59,300000
1935,MFJ,0.6,400000
1935,MFJ,0.61,500000
1935,MFJ,0.62,750000
1935,MFJ,0.63,1000000
1935,MFS,0.04,0
1935,MFS,0.08,4000
1935,MFS,0.09,6000
1935,MFS,0.1,8000
1935,MFS,0.11,10000
1935,MFS,0.12,12000
1935,MFS,0.13,14000
1935,MFS,0.15,16000
1935,MFS,0.17,18000
1935,MFS,0.19,20000
1935,MFS,0.21,22000
1935,MFS,0.23,26000
1935,MFS,0.25,32000
1935,MFS,0.28,38000
1935,MFS,0.31,44000
1935,MFS,0.34,50000
1935,MFS,0.37,56000
1935,MFS,0.4,62000
1935,MFS,0.43,68000
1935,MFS,0.46,74000
1935,MFS,0.49,80000
1935,MFS,0.54,90000
1935,MFS,0.56,100000
1935,MFS,0.57,150000
1935,MFS,0.58,200000
1935,MFS,0.59,300000
1935,MFS,0.6,400000
1935,MFS,0.61,500000
1935,MFS,0.62,750000
1935,MFS,0.63,1000000
1935,S,0.04,0
1935,S,0.08,4000
1935,S,0.09,6000
1935,S,0.1,8000
1935,S,0.11,10000
1935,S,0.12,12000
1935,S,0.13,14000
1935,S,0.15,16000
1935,S,0.17,18000
1935,S,0.19,20000
1935,S,0.21,22000
1935,S,0.23,26000
1935,S,0.25,32000
1935,S,0.28,38000
1935,S,0.31,44000
1935,S,0.34,50000
1935,S,0.37,56000
1935,S,0.4,62000
1935,S,0.43,68000
1935,S,0.46,74000
1935,S,0.49,80000
1935,S,0.54,90000
1935,S,0.56,100000
1935,S,0.57,150000
1935,S,0.58,200000
1935,S,0.59,300000
1935,S,0.6,400000
1935,S,0.61,500000
1935,S,0.62,750000
1935,S,0.63,1000000
1934,HOH,0.04,0
1934,HOH,0.08,4000
1934,HOH,0.09,6000
1934,HOH,0.1,8000
1934,HOH,0.11,10000
1934,HOH,0.12,12000
1934,HOH,0.13,14000
1934,HOH,0.15,16000
1934,HOH,0.17,18000
1934,HOH,0.19,20000
1934,HOH,0.21,22000
1934,HOH,0.23,26000
1934,HOH,0.25,32000
1934,HOH,0.28,38000
1934,HOH,0.31,44000
1934,HOH,0.34,50000
1934,HOH,0.37,56000
1934,HOH,0.4,62000
1934,HOH,0.43,68000
1934,HOH,0.46,74000
1934,HOH,0.49,80000
1934,HOH,0.54,90000
1934,HOH,0.56,100000
1934,HOH,0.57,150000
1934,HOH,0.58,200000
1934,HOH,0.59,300000
1934,HOH,0.6,400000
1934,HOH,0.61,500000
1934,HOH,0.62,750000
1934,HOH,0.63,1000000
1934,MFJ,0.04,0
1934,MFJ,0.08,4000
1934,MFJ,0.09,6000
1934,MFJ,0.1,8000
1934,MFJ,0.11,10000
1934,MFJ,0.12,12000
1934,MFJ,0.13,14000
1934,MFJ,0.15,16000
1934,MFJ,0.17,18000
1934,MFJ,0.19,20000
1934,MFJ,0.21,22000
1934,MFJ,0.23,26000
1934,MFJ,0.25,32000
1934,MFJ,0.28,38000
1934,MFJ,0.31,44000
1934,MFJ,0.34,50000
1934,MFJ,0.37,56000
1934,MFJ,0.4,62000
1934,MFJ,0.43,68000
1934,MFJ,0.46,74000
1934,MFJ,0.49,80000
1934,MFJ,0.54,90000
1934,MFJ,0.56,100000
1934,MFJ,0.57,150000
1934,MFJ,0.58,200000
1934,MFJ,0.59,300000
1934,MFJ,0.6,400000
1934,MFJ,0.61,500000
1934,MFJ,0.62,750000
1934,MFJ,0.63,1000000
1934,MFS,0.04,0
1934,MFS,0.08,4000
1934,MFS,0.09,6000
1934,MFS,0.1,8000
1934,MFS,0.11,10000
1934,MFS,0.12,12000
1934,MFS,0.13,14000
1934,MFS,0.15,16000
1934,MFS,0.17,18000
1934,MFS,0.19,20000
1934,MFS,0.21,22000
1934,MFS,0.23,26000
1934,MFS,0.25,32000
1934,MFS,0.28,38000
1934,MFS,0.31,44000
1934,MFS,0.34,50000
1934,MFS,0.37,56000
1934,MFS,0.4,62000
1934,MFS,0.43,68000
1934,MFS,0.46,74000
1934,MFS,0.49,80000
1934,MFS,0.54,90000
1934,MFS,0.56,100000
1934,MFS,0.57,150000
1934,MFS,0.58,200000
1934,MFS,0.59,300000
1934,MFS,0.6,400000
1934,MFS,0.61,500000
1934,MFS,0.62,750000
1934,MFS,0.63,1000000
1934,S,0.04,0
1934,S,0.08,4000
1934,S,0.09,6000
1934,S,0.1,8000
1934,S,0.11,10000
1934,S,0.12,12000
1934,S,0.13,14000
1934,S,0.15,16000
1934,S,0.17,18000
1934,S,0.19,20000
1934,S,0.21,22000
1934,S,0.23,26000
1934,S,0.25,32000
1934,S,0.28,38000
1934,S,0.31,44000
1934,S,0.34,50000
1934,S,0.37,56000
1934,S,0.4,62000
1934,S,0.43,68000
1934,S,0.46,74000
1934,S,0.49,80000
1934,S,0.54,90000
1934,S,0.56,100000
1934,S,0.57,150000
1934,S,0.58,200000
1934,S,0.59,300000
1934,S,0.6,400000
1934,S,0.61,500000
1934,S,0.62,750000
1934,S,0.63,1000000
1933,HOH,0.04,0
1933,HOH,0.08,4000
1933,HOH,0.09,6000
1933,HOH,0.1,10000
1933,HOH,0.11,12000
1933,HOH,0.12,14000
1933,HOH,0.13,16000
1933,HOH,0.14,18000
1933,HOH,0.16,20000
1933,HOH,0.17,22000
1933,HOH,0.18,24000
1933,HOH,0.19,26000
1933,HOH,0.2,28000
1933,HOH,0.21,30000
1933,HOH,0.23,32000
1933,HOH,0.24,36000
1933,HOH,0.25,38000
1933,HOH,0.26,40000
1933,HOH,0.27,42000
1933,HOH,0.28,44000
1933,HOH,0.29,46000
1933,HOH,0.3,48000
1933,HOH,0.31,50000
1933,HOH,0.32,52000
1933,HOH,0.33,54000
1933,HOH,0.34,56000
1933,HOH,0.35,58000
1933,HOH,0.36,60000
1933,HOH,0.37,62000
1933,HOH,0.38,64000
1933,HOH,0.39,66000
1933,HOH,0.4,68000
1933,HOH,0.41,70000
1933,HOH,0.42,72000
1933,HOH,0.43,74000
1933,HOH,0.44,76000
1933,HOH,0.45,78000
1933,HOH,0.46,80000
1933,HOH,0.47,82000
1933,HOH,0.48,84000
1933,HOH,0.49,86000
1933,HOH,0.5,88000
1933,HOH,0.51,90000
1933,HOH,0.52,92000
1933,HOH,0.53,94000
1933,HOH,0.54,96000
1933,HOH,0.55,98000
1933,HOH,0.56,100000
1933,HOH,0.57,150000
1933,HOH,0.58,200000
1933,HOH,0.59,300000
1933,HOH,0.6,400000
1933,HOH,0.61,500000
1933,HOH,0.62,750000
1933,HOH,0.63,1000000
1933,MFJ,0.04,0
1933,MFJ,0.08,4000
1933,MFJ,0.09,6000
1933,MFJ,0.1,10000
1933,MFJ,0.11,12000
1933,MFJ,0.12,14000
1933,MFJ,0.13,16000
1933,MFJ,0.14,18000
1933,MFJ,0.16,20000
1933,MFJ,0.17,22000
1933,MFJ,0.18,24000
1933,MFJ,0.19,26000
1933,MFJ,0.2,28000
1933,MFJ,0.21,30000
1933,MFJ,0.23,32000
1933,MFJ,0.24,36000
1933,MFJ,0.25,38000
1933,MFJ,0.26,40000
1933,MFJ,0.27,42000
1933,MFJ,0.28,44000
1933,MFJ,0.29,46000
1933,MFJ,0.3,48000
1933,MFJ,0.31,50000
1933,MFJ,0.32,52000
1933,MFJ,0.33,54000
1933,MFJ,0.34,56000
1933,MFJ,0.35,58000
1933,MFJ,0.36,60000
1933,MFJ,0.37,62000
1933,MFJ,0.38,64000
1933,MFJ,0.39,66000
1933,MFJ,0.4,68000
1933,MFJ,0.41,70000
1933,MFJ,0.42,72000
1933,MFJ,0.43,74000
1933,MFJ,0.44,76000
1933,MFJ,0.45,78000
1933,MFJ,0.46,80000
1933,MFJ,0.47,82000
1933,MFJ,0.48,84000
1933,MFJ,0.49,86000
1933,MFJ,0.5,88000
1933,MFJ,0.51,90000
1933,MFJ,0.52,92000
1933,MFJ,0.53,94000
1933,MFJ,0.54,96000
1933,MFJ,0.55,98000
1933,MFJ,0.56,100000
1933,MFJ,0.57,150000
1933,MFJ,0.58,200000
1933,MFJ,0.59,300000
1933,MFJ,0.6,400000
1933,MFJ,0.61,500000
1933,MFJ,0.62,750000
1933,MFJ,0.63,1000000
1933,MFS,0.04,0
1933,MFS,0.08,4000
1933,MFS,0.09,6000
1933,MFS,0.1,10000
1933,MFS,0.11,12000
1933,MFS,0.12,14000
1933,MFS,0.13,16000
1933,MFS,0.14,18000
1933,MFS,0.16,20000
1933,MFS,0.17,22000
1933,MFS,0.18,24000
1933,MFS,0.19,26000
1933,MFS,0.2,28000
1933,MFS,0.21,30000
1933,MFS,0.23,32000
1933,MFS,0.24,36000
1933,MFS,0.25,38000
1933,MFS,0.26,40000
1933,MFS,0.27,42000
1933,MFS,0.28,44000
1933,MFS,0.29,46000
1933,MFS,0.3,48000
1933,MFS,0.31,50000
1933,MFS,0.32,52000
1933,MFS,0.33,54000
1933,MFS,0.34,56000
1933,MFS,0.35,58000
1933,MFS,0.36,60000
1933,MFS,0.37,62000
1933,MFS,0.38,64000
1933,MFS,0.39,66000
1933,MFS,0.4,68000
1933,MFS,0.41,70000
1933,MFS,0.42,72000
1933,MFS,0.43,74000
1933,MFS,0.44,76000
1933,MFS,0.45,78000
1933,MFS,0.46,80000
1933,MFS,0.47,82000
1933,MFS,0.48,84000
1933,MFS,0.49,86000
1933,MFS,0.5,88000
1933,MFS,0.51,90000
1933,MFS,0.52,92000
1933,MFS,0.53,94000
1933,MFS,0.54,96000
1933,MFS,0.55,98000
1933,MFS,0.56,100000
1933,MFS,0.57,150000
1933,MFS,0.58,200000
1933,MFS,0.59,300000
1933,MFS,0.6,400000
1933,MFS,0.61,500000
1933,MFS,0.62,750000
1933,MFS,0.63,1000000
1933,S,0.04,0
1933,S,0.08,4000
1933,S,0.09,6000
1933,S,0.1,10000
1933,S,0.11,12000
1933,S,0.12,14000
1933,S,0.13,16000
1933,S,0.14,18000
1933,S,0.16,20000
1933,S,0.17,22000
1933,S,0.18,24000
1933,S,0.19,26000
1933,S,0.2,28000
1933,S,0.21,30000
1933,S,0.23,32000
1933,S,0.24,36000
1933,S,0.25,38000
1933,S,0.26,40000
1933,S,0.27,42000
1933,S,0.28,44000
1933,S,0.29,46000
1933,S,0.3,48000
1933,S,0.31,50000
1933,S,0.32,52000
1933,S,0.33,54000
1933,S,0.34,56000
1933,S,0.35,58000
1933,S,0.36,60000
1933,S,0.37,62000
1933,S,0.38,64000
1933,S,0.39,66000
1933,S,0.4,68000
1933,S,0.41,70000
1933,S,0.42,72000
1933,S,0.43,74000
1933,S,0.44,76000
1933,S,0.45,78000
1933,S,0.46,80000
1933,S,0.47,82000
1933,S,0.48,84000
1933,S,0.49,86000
1933,S,0.5,88000
1933,S,0.51,90000
1933,S,0.52,92000
1933,S,0.53,94000
1933,S,0.54,96000
1933,S,0.55,98000
1933,S,0.56,100000
1933,S,0.57,150000
1933,S,0.58,200000
1933,S,0.59,300000
1933,S,0.6,400000
1933,S,0.61,500000
1933,S,0.62,750000
1933,S,0.63,1000000
1932,HOH,0.04,0
1932,HOH,0.08,4000
1932,HOH,0.09,6000
1932,HOH,0.1,10000
1932,HOH,0.11,12000
1932,HOH,0.12,14000
1932,HOH,0.13,16000
1932,HOH,0.14,18000
1932,HOH,0.16,20000
1932,HOH,0.17,22000
1932,HOH,0.18,24000
1932,HOH,0.19,26000
1932,HOH,0.2,28000
1932,HOH,0.21,30000
1932,HOH,0.23,32000
1932,HOH,0.24,36000
1932,HOH,0.25,38000
1932,HOH,0.26,40000
1932,HOH,0.27,42000
1932,HOH,0.28,44000
1932,HOH,0.29,46000
1932,HOH,0.3,48000
1932,HOH,0.31,50000
1932,HOH,0.32,52000
1932,HOH,0.33,54000
1932,HOH,0.34,56000
1932,HOH,0.35,58000
1932,HOH,0.36,60000
1932,HOH,0.37,62000
1932,HOH,0.38,64000
1932,HOH,0.39,66000
1932,HOH,0.4,68000
1932,HOH,0.41,70000
1932,HOH,0.42,72000
1932,HOH,0.43,74000
1932,HOH,0.44,76000
1932,HOH,0.45,78000
1932,HOH,0.46,80000
1932,HOH,0.47,82000
1932,HOH,0.48,84000
1932,HOH,0.49,86000
1932,HOH,0.5,88000
1932,HOH,0.51,90000
1932,HOH,0.52,92000
1932,HOH,0.53,94000
1932,HOH,0.54,96000
1932,HOH,0.55,98000
1932,HOH,0.56,100000
1932,HOH,0.57,150000
1932,HOH,0.58,200000
1932,HOH,0.59,300000
1932,HOH,0.6,400000
1932,HOH,0.61,500000
1932,HOH,0.62,750000
1932,HOH,0.63,1000000
1932,MFJ,0.04,0
1932,MFJ,0.08,4000
1932,MFJ,0.09,6000
1932,MFJ,0.1,10000
1932,MFJ,0.11,12000
1932,MFJ,0.12,14000
1932,MFJ,0.13,16000
1932,MFJ,0.14,18000
1932,MFJ,0.16,20000
1932,MFJ,0.17,22000
1932,MFJ,0.18,24000
1932,MFJ,0.19,26000
1932,MFJ,0.2,28000
1932,MFJ,0.21,30000
1932,MFJ,0.23,32000
1932,MFJ,0.24,36000
1932,MFJ,0.25,38000
1932,MFJ,0.26,40000
1932,MFJ,0.27,42000
1932,MFJ,0.28,44000
1932,MFJ,0.29,46000
1932,MFJ,0.3,48000
1932,MFJ,0.31,50000
1932,MFJ,0.32,52000
1932,MFJ,0.33,54000
1932,MFJ,0.34,56000
1932,MFJ,0.35,58000
1932,MFJ,0.36,60000
1932,MFJ,0.37,62000
1932,MFJ,0.38,64000
1932,MFJ,0.39,66000
1932,MFJ,0.4,68000
1932,MFJ,0.41,70000
1932,MFJ,0.42,72000
1932,MFJ,0.43,74000
1932,MFJ,0.44,76000
1932,MFJ,0.45,78000
